Year,Family,Eng_name,Swahil-_name,Districts,Catch(t),Zone
2016,Acanthuridae,Naso hexacanthus,Puju,Mtwara Rural,11.79,RUMAKI
2016,Ariidae,Netuma thalassina,Hongwe,Mtwara Rural,21.51,RUMAKI
2016,Caesionidae,Caesio xanthonota,Mbono,Mtwara Rural,3.39,RUMAKI
2016,Carangidae, carenx tille,Karambizi,Mtwara Rural,121.59,RUMAKI
2016,Clariidae ,clarias macrocephalus,Kambale ,Mtwara Rural,1.53,RUMAKI
2016,Chanidae,Chanidae,Mwatiko,Mtwara Rural,0.45,RUMAKI
2016,Chirocentridae,Chirocentrus nudus,Mkonge,Mtwara Rural,21.33,RUMAKI
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Mtwara Rural,186.81,RUMAKI
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Mtwara Rural,302.19,RUMAKI
2016,Gerridae,Gerres oblongus,Chaa,Mtwara Rural,38.25,RUMAKI
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Mtwara Rural,1.53,RUMAKI
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Mtwara Rural,42.69,RUMAKI
2016,Istiophoridae ,Istiompax indica,Samsuri,Mtwara Rural,0.81,RUMAKI
2016,Labridae,Halichoeres nigrescens,pono,Mtwara Rural,63.03,RUMAKI
2016,Lethrinidae, Lethrinus harak,Changu doa,Mtwara Rural,212.97,RUMAKI
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mtwara Rural,1.17,RUMAKI
2016,Mugilidae ,Valamugil buchanani,Mkizi,Mtwara Rural,0.51,RUMAKI
2016,Mullidae ,Upeneus tragula,Mkundaji,Mtwara Rural,4.23,RUMAKI
2016,Nemipteridae,Nemipterus japonicus,Koana,Mtwara Rural,2.79,RUMAKI
2016,Octopodidae ,Octopus cyanea,Pweza,Mtwara Rural,5.85,RUMAKI
2016,Palinuridae , Panulirus ornatus,Kamba koche,Mtwara Rural,0.39,RUMAKI
2016,Penaeidae,Penaeus Monodon,Kamba mti,Mtwara Rural,0.93,RUMAKI
2016,Rachycentridae, Rachycentron canadum,Songoro,Mtwara Rural,58.89,RUMAKI
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mtwara Rural,182.79,RUMAKI
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Mtwara Rural,43.53,RUMAKI
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Mtwara Rural,63.99,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Mtwara Rural,107.67,RUMAKI
2016,Serranidae,Cephalopholis argus,Chewa,Mtwara Rural,42.45,RUMAKI
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mtwara Rural,137.73,RUMAKI
2016,Siganidae,Siganus Canaliculatus,Tasi,Mtwara Rural,186.51,RUMAKI
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mtwara Rural,1.05,RUMAKI
2016,Others,,Wengineo,Mtwara Rural,309.03,RUMAKI
2016,Acanthuridae,Naso hexacanthus,Puju,Kigamboni,124.61,RUMAKI
2016,Ariidae,Netuma thalassina,Hongwe,Kigamboni,30.03,RUMAKI
2016,Caesionidae,Caesio xanthonota,Mbono,Kigamboni,32.52,RUMAKI
2016,Carangidae, carenx tille,Karambizi,Kigamboni,90.85,RUMAKI
2016,Clariidae ,clarias macrocephalus,Kambale ,Kigamboni,0.96,RUMAKI
2016,Chanidae,Chanidae,Mwatiko,Kigamboni,0.13,RUMAKI
2016,Clupeidae,Sardinella neglecta,Dagaa papa,Kigamboni,112.01,RUMAKI
2016,Scombridae (v),Rastrelliger kanagurta,Vibua,Kigamboni,91.21,RUMAKI
2016,Gerridae,Gerres oblongus,Chaa,Kigamboni,0.87,RUMAKI
2016,Haemulidae ,Pomadasys multimaculatum,Karamamba,Kigamboni,2.43,RUMAKI
2016,Hemiramphidae , Hemiramphus far,Chuchunge,Kigamboni,129.39,RUMAKI
2016,Istiophoridae ,Istiompax indica,Samsuri,Kigamboni,123.32,RUMAKI
2016,Labridae,Halichoeres nigrescens,pono,Kigamboni,242.74,RUMAKI
2016,Lethrinidae, Lethrinus harak,Changu doa,Kigamboni,301.43,RUMAKI
2016,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kigamboni,91.67,RUMAKI
2016,Mullidae ,Upeneus tragula,Mkundaji,Kigamboni,0.69,RUMAKI
2016,Nemipteridae,Nemipterus japonicus,Koana,Kigamboni,7.95,RUMAKI
2016,Octopodidae ,Octopus cyanea,Pweza,Kigamboni,91.67,RUMAKI
2016,Palinuridae , Panulirus ornatus,Kamba koche,Kigamboni,0.41,RUMAKI
2016,Penaeidae,Penaeus Monodon,Kamba mti,Kigamboni,0.09,RUMAKI
2016,Rachycentridae, Rachycentron canadum,Songoro,Kigamboni,60.39,RUMAKI
2016,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kigamboni,144.39,RUMAKI
2016,Scombridae(J) / ,Gymnosarda unicolor ,Jodari ,Kigamboni,111.18,RUMAKI
2016,Scombridae(N),Scomberomorus plurilineatus,Nguru- kanadi,Kigamboni,120.29,RUMAKI
2016,Serranidae,Cephalopholis argus,Chewa,Kigamboni,53.86,RUMAKI
2016,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kigamboni,149.08,RUMAKI
2016,Siganidae,Siganus Canaliculatus,Tasi,Kigamboni,142.46,RUMAKI
2016,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kigamboni,81.09,RUMAKI
2016,Others,,Wengineo,Kigamboni,16.14,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Muheza,9.31,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Muheza,48.51,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Muheza,4.11,OTHER
2018,Carangidae, carenx tille,Karambizi,Muheza,163.51,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Muheza,3.21,OTHER
2018,Chanidae,Chanidae,Mwatiko,Muheza,2.31,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Muheza,22.31,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Muheza,222.21,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Muheza,7.21,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Muheza,7.21,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Muheza,6.31,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Muheza,100.21,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Muheza,42.11,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Muheza,16.31,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Muheza,676.91,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Muheza,2.31,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Muheza,6.21,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Muheza,5.11,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Muheza,83.31,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Muheza,44.11,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Muheza,2.61,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Muheza,6.01,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Muheza,347.91,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Muheza,443.31,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Muheza,239.01,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Muheza,60.31,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Muheza,0.67,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Muheza,0.67,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Muheza,0.67,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Muheza,62.31,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Muheza,150.61,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Muheza,77.51,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Muheza,51.21,OTHER
2018,Others,,Wengineo,Muheza,287.41,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Pangani,5.31,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Pangani,89.11,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Pangani,6.11,OTHER
2018,Carangidae, carenx tille,Karambizi,Pangani,92.21,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Pangani,3.51,OTHER
2018,Chanidae,Chanidae,Mwatiko,Pangani,9.51,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Pangani,5.31,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Pangani,6.51,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Pangani,3.21,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Pangani,3.21,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Pangani,4.11,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Pangani,231.71,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Pangani,4.21,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Pangani,118.01,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Pangani,330.71,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Pangani,6.51,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Pangani,46.21,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Pangani,2.11,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Pangani,53.61,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Pangani,211.51,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Pangani,332.51,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Pangani,2.71,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Pangani,13.21,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Pangani,911.21,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Pangani,3.21,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Pangani,6.21,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Pangani,0.67,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Pangani,60.11,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Pangani,0.67,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Pangani,36.51,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Pangani,221.31,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Pangani,231.21,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Pangani,32.51,OTHER
2018,Others,,Wengineo,Pangani,121.31,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Mkinga,8.61,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Mkinga,43.51,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Mkinga,62.31,OTHER
2018,Carangidae, carenx tille,Karambizi,Mkinga,132.31,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Mkinga,14.41,OTHER
2018,Chanidae,Chanidae,Mwatiko,Mkinga,71.41,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Mkinga,33.71,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Mkinga,81.61,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Mkinga,111.11,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Mkinga,7.51,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Mkinga,14.71,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Mkinga,7.61,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Mkinga,27.51,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Mkinga,147.81,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mkinga,69.71,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Mkinga,141.81,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Mkinga,51.81,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Mkinga,126.61,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Mkinga,129.51,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Mkinga,300.59,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Mkinga,102.51,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Mkinga,1.41,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mkinga,122.51,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mkinga,132.61,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Mkinga,105.11,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Mkinga,106.61,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Mkinga,0.67,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Mkinga,0.67,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Mkinga,0.67,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Mkinga,130.21,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mkinga,117.71,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Mkinga,112.51,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mkinga,126.91,OTHER
2018,Others,,Wengineo,Mkinga,109.61,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Kibiti,2.11,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Kibiti,67.31,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Kibiti,9.11,RUMAKI
2018,Carangidae, carenx tille,Karambizi,Kibiti,29.91,RUMAKI
2018,Clariidae ,clarias macrocephalus,Kambale ,Kibiti,2.61,RUMAKI
2018,Chanidae,Chanidae,Mwatiko,Kibiti,3.61,RUMAKI
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Kibiti,3.21,RUMAKI
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Kibiti,51.21,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Kibiti,3.81,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Kibiti,2.51,RUMAKI
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Kibiti,36.31,RUMAKI
2018,Istiophoridae ,Istiompax indica,Samsuri,Kibiti,22.61,RUMAKI
2018,Labridae,Halichoeres nigrescens,pono,Kibiti,3.71,RUMAKI
2018,Lethrinidae, Lethrinus harak,Changu doa,Kibiti,4.41,RUMAKI
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Kibiti,31.61,RUMAKI
2018,Mugilidae ,Valamugil buchanani,Mkizi,Kibiti,2.71,RUMAKI
2018,Mullidae ,Upeneus tragula,Mkundaji,Kibiti,6.21,RUMAKI
2018,Nemipteridae,Nemipterus japonicus,Koana,Kibiti,2.61,RUMAKI
2018,Octopodidae ,Octopus cyanea,Pweza,Kibiti,1.31,RUMAKI
2018,Octopodidae , Panulirus ornatus,Kamba koche,Kibiti,553.33,RUMAKI
2018,Penaeidae,Penaeus Monodon,Kamba mti,Kibiti,10.21,RUMAKI
2018,Rachycentridae, Rachycentron canadum,Songoro,Kibiti,695.91,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kibiti,3.31,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Kibiti,8.71,RUMAKI
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Kibiti,141.51,RUMAKI
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Kibiti,2.51,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Kibiti,0.67,RUMAKI
2018,Scombridae,Euthynus affinis,Sehewa,Kibiti,0.67,RUMAKI
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Kibiti,0.67,RUMAKI
2018,Serranidae,Cephalopholis argus,Chewa,Kibiti,224.51,RUMAKI
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Kibiti,3.41,RUMAKI
2018,Siganidae,Siganus Canaliculatus,Tasi,Kibiti,3.31,RUMAKI
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Kibiti,2.81,RUMAKI
2018,Others,,Wengineo,Kibiti,303.31,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Bagamoyo,12.11,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Bagamoyo,71.41,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Bagamoyo,99.51,OTHER
2018,Carangidae, carenx tille,Karambizi,Bagamoyo,110.71,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Bagamoyo,2.51,OTHER
2018,Chanidae,Chanidae,Mwatiko,Bagamoyo,153.21,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Bagamoyo,33.61,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Bagamoyo,476.61,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Bagamoyo,112.21,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Bagamoyo,6.51,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Bagamoyo,5.41,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Bagamoyo,21.51,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Bagamoyo,4.01,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Bagamoyo,217.41,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Bagamoyo,10.31,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Bagamoyo,147.51,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Bagamoyo,0.67,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Bagamoyo,42.11,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Bagamoyo,242.21,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Bagamoyo,39.51,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Bagamoyo,41.01,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Bagamoyo,234.11,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Bagamoyo,53.21,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Bagamoyo,134.21,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Bagamoyo,88.41,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Bagamoyo,99.51,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Bagamoyo,114.11,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Bagamoyo,0.67,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Bagamoyo,112.11,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Bagamoyo,5.91,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Bagamoyo,103.31,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Bagamoyo,58.11,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Bagamoyo,82.51,OTHER
2018,Others,,Wengineo,Bagamoyo,88.61,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Lindi Rural,4.78,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Lindi Rural,11.92,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Lindi Rural,10.24,OTHER
2018,Carangidae, carenx tille,Karambizi,Lindi Rural,42.76,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Lindi Rural,7.6,OTHER
2018,Chanidae,Chanidae,Mwatiko,Lindi Rural,1.66,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Lindi Rural,38.44,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Lindi Rural,239.5,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Lindi Rural,139.66,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Lindi Rural,132.04,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Lindi Rural,2.92,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Lindi Rural,9.31,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Lindi Rural,48.51,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Lindi Rural,4.11,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Lindi Rural,163.51,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Lindi Rural,3.21,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Lindi Rural,2.31,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Lindi Rural,22.31,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Lindi Rural,222.21,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Lindi Rural,7.21,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Lindi Rural,7.21,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Lindi Rural,6.31,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Lindi Rural,100.21,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Lindi Rural,42.11,OTHER
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Lindi Rural,16.31,OTHER
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Lindi Rural,676.91,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Lindi Rural,2.31,OTHER
2018,Scombridae,Euthynus affinis,Sehewa,Lindi Rural,6.21,OTHER
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Lindi Rural,5.11,OTHER
2018,Serranidae,Cephalopholis argus,Chewa,Lindi Rural,83.31,OTHER
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Lindi Rural,44.11,OTHER
2018,Siganidae,Siganus Canaliculatus,Tasi,Lindi Rural,2.61,OTHER
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Lindi Rural,6.01,OTHER
2018,Others,,Wengineo,Lindi Rural,347.91,OTHER
2018,Acanthuridae,Naso hexacanthus,Puju,Mtwara Rural,12.46,RUMAKI
2018,Ariidae,Netuma thalassina,Hongwe,Mtwara Rural,22.18,RUMAKI
2018,Caesionidae,Caesio xanthonota,Mbono,Mtwara Rural,4.06,RUMAKI
2018,Carangidae, carenx tille,Karambizi,Mtwara Rural,122.26,RUMAKI
2018,Clariidae ,clarias macrocephalus,Kambale ,Mtwara Rural,2.2,RUMAKI
2018,Chanidae,Chanidae,Mwatiko,Mtwara Rural,1.12,RUMAKI
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Mtwara Rural,22,RUMAKI
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Mtwara Rural,187.48,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Mtwara Rural,302.86,RUMAKI
2018,Gerridae,Gerres oblongus,Chaa,Mtwara Rural,38.92,RUMAKI
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Mtwara Rural,2.2,RUMAKI
2018,Istiophoridae ,Istiompax indica,Samsuri,Mtwara Rural,19.21,RUMAKI
2018,Labridae,Halichoeres nigrescens,pono,Mtwara Rural,33.51,RUMAKI
2018,Lethrinidae, Lethrinus harak,Changu doa,Mtwara Rural,42.41,RUMAKI
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Mtwara Rural,147.31,RUMAKI
2018,Mugilidae ,Valamugil buchanani,Mkizi,Mtwara Rural,3.71,RUMAKI
2018,Mullidae ,Upeneus tragula,Mkundaji,Mtwara Rural,36.21,RUMAKI
2018,Nemipteridae,Nemipterus japonicus,Koana,Mtwara Rural,26.21,RUMAKI
2018,Octopodidae ,Octopus cyanea,Pweza,Mtwara Rural,"1,344.81",RUMAKI
2018,Octopodidae , Panulirus ornatus,Kamba koche,Mtwara Rural,569.51,RUMAKI
2018,Penaeidae,Penaeus Monodon,Kamba mti,Mtwara Rural,9.21,RUMAKI
2018,Rachycentridae, Rachycentron canadum,Songoro,Mtwara Rural,13.21,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mtwara Rural,6.31,RUMAKI
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Mtwara Rural,49.51,RUMAKI
2018,Scombridae(J),Scomberomorus plurilineatus,Nguru- kanadi,Mtwara Rural,26.21,RUMAKI
2018,Scombridae(B),Thunnus obesus,Jodari macho makubwa,Mtwara Rural,52.31,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Mtwara Rural,99.31,RUMAKI
2018,Scombridae,Euthynus affinis,Sehewa,Mtwara Rural,24.51,RUMAKI
2018,Scombridae (v),Rastrelliger kanagurta,Vibua,Mtwara Rural,38.31,RUMAKI
2018,Serranidae,Cephalopholis argus,Chewa,Mtwara Rural,76.51,RUMAKI
2018,Carcharhinidae /Sharks ,Carcharhinus falciformis,Papa,Mtwara Rural,43.01,RUMAKI
2018,Siganidae,Siganus Canaliculatus,Tasi,Mtwara Rural,4.41,RUMAKI
2018,Sphyraenidae ,Sphyraena obtusata,"Msusa, Mzia",Mtwara Rural,1.41,RUMAKI
2018,Others,,Wengineo,Mtwara Rural,76.71,RUMAKI
2018,Acanthuridae,Naso hexacanthus,Puju,Temeke,11.5,OTHER
2018,Ariidae,Netuma thalassina,Hongwe,Temeke,3.28,OTHER
2018,Caesionidae,Caesio xanthonota,Mbono,Temeke,3.5,OTHER
2018,Carangidae, carenx tille,Karambizi,Temeke,8.57,OTHER
2018,Clariidae ,clarias macrocephalus,Kambale ,Temeke,0.75,OTHER
2018,Chanidae,Chanidae,Mwatiko,Temeke,0.68,OTHER
2018,Chirocentridae,Chirocentrus nudus,Mkonge,Temeke,0.67,OTHER
2018,Clupeidae,Sardinella neglecta,Dagaa papa,Temeke,10.41,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Temeke,8.6,OTHER
2018,Gerridae,Gerres oblongus,Chaa,Temeke,0.74,OTHER
2018,Hemiramphidae , Hemiramphus far,Chuchunge,Temeke,0.88,OTHER
2018,Istiophoridae ,Istiompax indica,Samsuri,Temeke,12.21,OTHER
2018,Labridae,Halichoeres nigrescens,pono,Temeke,25.31,OTHER
2018,Lethrinidae, Lethrinus harak,Changu doa,Temeke,458.31,OTHER
2018,Loliginidae, Uroteuthis duvaucelii,Ngisi,Temeke,174.41,OTHER
2018,Mugilidae ,Valamugil buchanani,Mkizi,Temeke,10.81,OTHER
2018,Mullidae ,Upeneus tragula,Mkundaji,Temeke,9.31,OTHER
2018,Nemipteridae,Nemipterus japonicus,Koana,Temeke,66.31,OTHER
2018,Octopodidae ,Octopus cyanea,Pweza,Temeke,35.11,OTHER
2018,Octopodidae , Panulirus ornatus,Kamba koche,Temeke,579.41,OTHER
2018,Penaeidae,Penaeus Monodon,Kamba mti,Temeke,26.21,OTHER
2018,Rachycentridae, Rachycentron canadum,Songoro,Temeke,3.61,OTHER
2018,Dasyatidae/ Rays ,Pastinachus sephen,Taa usinga,Temeke,63.31,OTHER
